Ticker_Symbol,Company_Name,Last_Sale,Market_Capitalization,ADR_TSO,IPO_Year,Sector,Industry,Summary_Quote
TME,Tencent Music Entertainment Group,13.3,21718810132,n/a,2018,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/tme
THC,Tenet Healthcare Corporation,21.65,2239659484,n/a,n/a,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/thc
TNC,Tennant Company,68.39,1245075513,n/a,n/a,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/tnc
TEN,Tenneco Inc.,8.72,705626995.4,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/ten
TVC,Tennessee Valley Authority,25.77,0,n/a,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/tvc
TVE,Tennessee Valley Authority,25.62,0,n/a,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/tve
TDC,Teradata Corporation,30.87,3522267000,n/a,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/tdc
TEX,Terex Corporation,24.83,1767896000,n/a,n/a,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/tex
TX,Ternium S.A.,17.66,3466793576,n/a,n/a,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/tx
TRNO,Terreno Realty Corporation,50.56,3313899180,n/a,2010,Finance,Real Estate,https://www.nasdaq.com/symbol/trno
TTI,"Tetra Technologies, Inc.",1.66,208468543.6,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/tti
TEVA,Teva Pharmaceutical Industries Limited,6.9,7534153470,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/teva
TPL,Texas Pacific Land Trust,655.21,5081910973,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/tpl
TGH,Textainer Group Holdings Limited,7.97,457848748.5,n/a,2007,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/tgh
TXT,Textron Inc.,45,10355561100,n/a,n/a,Capital Goods,Aerospace,https://www.nasdaq.com/symbol/txt
AES,The AES Corporation,15.33,10176813785,n/a,n/a,Basic Industries,Electric Utilities: Central,https://www.nasdaq.com/symbol/aes
BX,The Blackstone Group Inc.,49.76,59468776056,n/a,2007,Finance,Investment Managers,https://www.nasdaq.com/symbol/bx
CEE,"The Central and Eastern Europe Fund, Inc.",24.6,168328747.2,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cee
SCHW,The Charles Schwab Corporation,38.27,50025897696,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/schw
SCHW^C,The Charles Schwab Corporation,26.74,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/schw^c
SCHW^D,The Charles Schwab Corporation,26.29,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/schw^d
COO,"The Cooper Companies, Inc. ",309.75,15328831182,n/a,n/a,Health Care,Ophthalmic Goods,https://www.nasdaq.com/symbol/coo
GDV,The Gabelli Dividend & Income Trust,20.72,1707999867,n/a,2003,n/a,n/a,https://www.nasdaq.com/symbol/gdv
GDV^A,The Gabelli Dividend & Income Trust,26.25,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gdv^a
GDV^D,The Gabelli Dividend & Income Trust,26.31,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gdv^d
GDV^G,The Gabelli Dividend & Income Trust,25.7625,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gdv^g
GDV^H,The Gabelli Dividend & Income Trust,26.59,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gdv^h
GRX,The Gabelli Healthcare & Wellness Trust,10.4,193087013.6,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/grx
GRX^A,The Gabelli Healthcare & Wellness Trust,26.0595,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/grx^a
GRX^B,The Gabelli Healthcare & Wellness Trust,26.3014,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/grx^b
GDL,The GDL Fund,9.16,150031191.2,n/a,2007,n/a,n/a,https://www.nasdaq.com/symbol/gdl
GDL^C,The GDL Fund,50.96,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gdl^c
THG,"The Hanover Insurance Group, Inc.",133.15,5266609241,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/thg
THGA,"The Hanover Insurance Group, Inc.",26.04,0,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/thga
MSG,The Madison Square Garden Company,252.33,5995254317,n/a,2015,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/msg
RUBI,"The Rubicon Project, Inc.",10.23,542097213.9,n/a,2014,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/rubi
TRV,"The Travelers Companies, Inc.",146.96,38266285705,n/a,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/trv
VAM,The Vivaldi Opportunities Fund,13.95,79465142.7,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/vam
TMO,Thermo Fisher Scientific Inc,287.06,1.15E+11,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/tmo
THR,"Thermon Group Holdings, Inc.",21.75,711853053,n/a,2011,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/thr
TPRE,Third Point Reinsurance Ltd.,9.42,885823830,n/a,2013,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/tpre
TSLF,THL Credit Senior Loan Fund,14.62,108465633.8,n/a,2013,n/a,n/a,https://www.nasdaq.com/symbol/tslf
TCRW,"THL Credit, Inc.",26.5,0,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/tcrw
TCRZ,"THL Credit, Inc.",25.522,0,n/a,2015,n/a,n/a,https://www.nasdaq.com/symbol/tcrz
TRI,Thomson Reuters Corp,68.68,34419480685,n/a,n/a,Consumer Services,Publishing,https://www.nasdaq.com/symbol/tri
THO,"Thor Industries, Inc.",45.91,2527964045,n/a,n/a,Consumer Non-Durables,Homebuilding,https://www.nasdaq.com/symbol/tho
TDW,Tidewater Inc.,15.76,603584990.4,n/a,2017,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/tdw
TDW.WS.A,Tidewater Inc.,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/tdw.ws.a
TDW.WS.B,Tidewater Inc.,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/tdw.ws.b
TIF,Tiffany & Co.,84.87,10303845104,n/a,1987,Consumer Services,Consumer Specialties,https://www.nasdaq.com/symbol/tif
TLYS,"Tilly&#39;s, Inc.",10.71,316185236,n/a,2012,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/tlys
TSU,TIM Participacoes S.A.,14.86,7192977532,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/tsu
TKR,Timken Company (The),40.18,3055347992,n/a,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/tkr
TMST,TimkenSteel Corporation,5.22,233940626.6,n/a,2014,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/tmst
TWI,"Titan International, Inc.",2.6,156432835,n/a,n/a,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/twi
TJX,"TJX Companies, Inc. (The)",54.97,66660335004,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/tjx
TOL,"Toll Brothers, Inc.",36.19,5206655300,n/a,n/a,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/tol
TR,"Tootsie Roll Industries, Inc.",36.68,1453059860,n/a,n/a,Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/tr
BLD,TopBuild Corp.,92.62,3175192357,n/a,2015,Basic Industries,Engineering & Construction,https://www.nasdaq.com/symbol/bld
TTC,Toro Company (The),72.01,7664400696,n/a,n/a,Capital Goods,Tools/Hardware,https://www.nasdaq.com/symbol/ttc
TD,Toronto Dominion Bank (The),54.19,99134851702,n/a,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/td
SHLL,Tortoise Acquisition Corp.,9.85,286892548,n/a,2019,Finance,Business Services,https://www.nasdaq.com/symbol/shll
SHLL.U,Tortoise Acquisition Corp.,n/a,0,n/a,2019,n/a,n/a,https://www.nasdaq.com/symbol/shll.u
SHLL.WS,Tortoise Acquisition Corp.,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/shll.ws
NDP,"Tortoise Energy Independence Fund, Inc.",3.99,58924320,n/a,2012,n/a,n/a,https://www.nasdaq.com/symbol/ndp
TYG,Tortoise Energy Infrastructure Corporation,20.39,1093618751,n/a,2004,n/a,n/a,https://www.nasdaq.com/symbol/tyg
TEAF,Tortoise Essential Assets Income Term Fund,16.25,219230813.8,n/a,2019,n/a,n/a,https://www.nasdaq.com/symbol/teaf
NTG,"Tortoise Midstream Energy Fund, Inc.",12.03,760396775.3,n/a,2010,n/a,n/a,https://www.nasdaq.com/symbol/ntg
TTP,"Tortoise Pipeline & Energy Fund, Inc.",12.84,128610742.9,n/a,2011,n/a,n/a,https://www.nasdaq.com/symbol/ttp
TPZ,"Tortoise Power and Energy Infrastructure Fund, Inc",18.17,897223843.4,n/a,2009,n/a,n/a,https://www.nasdaq.com/symbol/tpz
TOT,Total S.A.,49.92,1.30E+11,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/tot
TSS,"Total System Services, Inc.",134.22,23753867167,n/a,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/tss
TOWR,"Tower International, Inc.",30.93,639956299,n/a,2010,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/towr
TSQ,"Townsquare Media, Inc.",6.04,114529386.8,n/a,2014,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/tsq
TM,Toyota Motor Corp Ltd Ord,130.63,1.87E+11,n/a,n/a,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/tm
TPGH,TPG Pace Holdings Corp.,10.27,577687500,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/tpgh
TPGH.U,TPG Pace Holdings Corp.,n/a,0,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/tpgh.u
TPGH.WS,TPG Pace Holdings Corp.,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/tpgh.ws
TRTX,"TPG RE Finance Trust, Inc.",19.41,1438019470,n/a,2017,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/trtx
TSLX,"TPG Specialty Lending, Inc.",20.73,1373791963,n/a,2014,n/a,n/a,https://www.nasdaq.com/symbol/tslx
TAC,TransAlta Corporation,6.44,1832315852,n/a,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/tac
TCI,"Transcontinental Realty Investors, Inc.",29.31,255517750.8,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/tci
TDG,Transdigm Group Incorporated,538.32,28708287991,n/a,2006,Capital Goods,Military/Government/Technical,https://www.nasdaq.com/symbol/tdg
RIG,Transocean Ltd.,4.55,2783705675,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/rig
TGS,Transportadora De Gas Sa Ord B,7.5,1161139410,n/a,n/a,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/tgs
TRU,TransUnion,83.65,15709470000,n/a,2015,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/tru
TREC,Trecora Resources,9.05,223670569,n/a,n/a,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/trec
TG,Tredegar Corporation,17.29,576674787.8,n/a,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/tg
THS,"Treehouse Foods, Inc.",50.65,2846567380,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/ths
TREX,"Trex Company, Inc.",85.53,4997062624,n/a,n/a,Basic Industries,Forest Products,https://www.nasdaq.com/symbol/trex
TY,Tri Continental Corporation,26.39,1421190487,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ty
TY^,Tri Continental Corporation,54.7307,0,n/a,n/a,Consumer Services,Miscellaneous,https://www.nasdaq.com/symbol/ty^
TPH,"TRI Pointe Group, Inc.",14,1991621282,n/a,2013,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/tph
TRCO,Tribune Media Company,46.58,4118172875,n/a,2014,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/trco
TRNE,Trine Acquisition Corp.,9.84,369184500,n/a,2019,Finance,Business Services,https://www.nasdaq.com/symbol/trne
TRNE.U,Trine Acquisition Corp.,n/a,0,n/a,2019,n/a,n/a,https://www.nasdaq.com/symbol/trne.u
TRNE.WS,Trine Acquisition Corp.,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/trne.ws
TNET,"TriNet Group, Inc.",67.13,4694749909,n/a,2014,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/tnet
TRN,"Trinity Industries, Inc.",17.47,2233964301,n/a,n/a,Capital Goods,Railroads,https://www.nasdaq.com/symbol/trn
TSE,Trinseo S.A.,35.09,1410642458,n/a,2014,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/tse
TPVG,TriplePoint Venture Growth BDC Corp.,16.01,397998353.6,n/a,2014,n/a,n/a,https://www.nasdaq.com/symbol/tpvg
TPVY,TriplePoint Venture Growth BDC Corp.,25.6637,0,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/tpvy
GTS,Triple-S Management Corporation,20.52,455544923.4,n/a,2007,Finance,Accident &Health Insurance,https://www.nasdaq.com/symbol/gts
TRTN,Triton International Limited,32.15,2375270967,n/a,2016,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/trtn
TRTN^A,Triton International Limited,27.3045,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/trtn^a
TRTN^B,Triton International Limited,27.14,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/trtn^b
TGI,"Triumph Group, Inc.",20.78,1040232420,n/a,1996,Capital Goods,Aerospace,https://www.nasdaq.com/symbol/tgi
TROX,Tronox Holdings plc,7.43,1054175800,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/trox
TBI,"TrueBlue, Inc.",19.41,777760000.5,n/a,n/a,Technology,Professional Services,https://www.nasdaq.com/symbol/tbi
TNP,Tsakos Energy Navigation Ltd,3,262813935,n/a,2002,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/tnp
TNP^C,Tsakos Energy Navigation Ltd,25.714,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/tnp^c
TNP^D,Tsakos Energy Navigation Ltd,21.15,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/tnp^d
TNP^E,Tsakos Energy Navigation Ltd,21.6144,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/tnp^e
TNP^F,Tsakos Energy Navigation Ltd,22.03,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/tnp^f
TUFN,Tufin Software Technologies Ltd.,18.02,584494395.4,n/a,2019,Technology,EDP Services,https://www.nasdaq.com/symbol/tufn
TUP,Tupperware Brands Corporation,13.01,634783139.4,n/a,n/a,Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/tup
TKC,Turkcell Iletisim Hizmetleri AS,5.6,4909107381,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/tkc
TPB,"Turning Point Brands, Inc.",35.85,704750664.5,n/a,2016,Consumer Non-Durables,Tobacco,https://www.nasdaq.com/symbol/tpb
TRQ,Turquoise Hill Resources Ltd.,0.4404,886223292.1,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/trq
TPC,Tutor Perini Corporation,9.99,502285371.8,n/a,n/a,Basic Industries,General Bldg Contractors - Nonresidential Bldgs,https://www.nasdaq.com/symbol/tpc
TWLO,Twilio Inc.,130.47,17729254259,n/a,2016,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/twlo
TRWH,"Twin River Worldwide Holdings, Inc.",22.65,874464133.2,n/a,2019,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/trwh
TWTR,"Twitter, Inc.",42.65,32969203071,n/a,2013,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/twtr
TWO,Two Harbors Investments Corp,12.63,3446788180,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/two
TWO^A,Two Harbors Investments Corp,28.82,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/two^a
TWO^B,Two Harbors Investments Corp,26.46,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/two^b
TWO^C,Two Harbors Investments Corp,25.55,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/two^c
TWO^D,Two Harbors Investments Corp,25.5126,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/two^d
TWO^E,Two Harbors Investments Corp,25.17,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/two^e
TYL,"Tyler Technologies, Inc.",256.54,9898028434,n/a,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/tyl
TSN,"Tyson Foods, Inc.",93.04,33930410747,n/a,n/a,Consumer Non-Durables,Meat/Poultry/Fish,https://www.nasdaq.com/symbol/tsn
USB,U.S. Bancorp,52.69,83030306663,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/usb
USB^A,U.S. Bancorp,855,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/usb^a
USB^H,U.S. Bancorp,20.99,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/usb^h
USB^M,U.S. Bancorp,27.48,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/usb^m
USB^O,U.S. Bancorp,25.39,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/usb^o
USB^P,U.S. Bancorp,27.22,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/usb^p
USPH,"U.S. Physical Therapy, Inc.",133.52,1705568191,n/a,1992,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/usph
SLCA,"U.S. Silica Holdings, Inc.",10.17,748308254.2,n/a,2012,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/slca
USX,"U.S. Xpress Enterprises, Inc.",4.2,205606648.8,n/a,2018,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/usx
UBER,"Uber Technologies, Inc.",32.57,55369117285,n/a,2019,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/uber
UI,Ubiquiti Inc.,110.51,7585482431,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/ui
UBS,UBS AG,10.6,38795303516,n/a,2014,Finance,Major Banks,https://www.nasdaq.com/symbol/ubs
UDR,"UDR, Inc.",48.18,14109143941,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/udr
UGI,UGI Corporation,48.67,10170067918,n/a,n/a,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/ugi
UGP,Ultrapar Participacoes S.A.,4,4344119576,n/a,n/a,Public Utilities,Oil/Gas Transmission,https://www.nasdaq.com/symbol/ugp
UMH,"UMH Properties, Inc.",12.86,519946903.8,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/umh
UMH^B,"UMH Properties, Inc.",25.81,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/umh^b
UMH^C,"UMH Properties, Inc.",26.1,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/umh^c
UMH^D,"UMH Properties, Inc.",25.29,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/umh^d
UA,"Under Armour, Inc.",16.92,7635100797,n/a,2016,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/ua
UAA,"Under Armour, Inc.",18.61,8397708382,n/a,n/a,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/uaa
UFI,"Unifi, Inc.",19.24,354468871.1,n/a,n/a,Consumer Non-Durables,Textiles,https://www.nasdaq.com/symbol/ufi
UNF,Unifirst Corporation,195.91,3722321542,n/a,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/unf
UN,Unilever NV,62.09,1.62E+11,n/a,n/a,Basic Industries,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/un
UL,Unilever PLC,63.18,1.66E+11,n/a,n/a,Basic Industries,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/ul
UNP,Union Pacific Corporation,161.96,1.14E+11,n/a,n/a,Transportation,Railroads,https://www.nasdaq.com/symbol/unp
UIS,Unisys Corporation,6.54,338670191.8,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/uis
UNT,Unit Corporation,3.03,168276855.5,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/unt
UMC,United Microelectronics Corporation,2.11,4940877269,n/a,n/a,Technology,Semiconductors,https://www.nasdaq.com/symbol/umc
UNFI,"United Natural Foods, Inc.",8.04,423743987,n/a,2019,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/unfi
UPS,"United Parcel Service, Inc.",118.66,1.02E+11,n/a,1999,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/ups
URI,"United Rentals, Inc.",112.56,8685444093,n/a,1997,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/uri
USM,United States Cellular Corporation,35.99,3121344319,n/a,1988,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/usm
UZA,United States Cellular Corporation,25.53,0,n/a,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/uza
UZB,United States Cellular Corporation,26.5,0,n/a,2014,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/uzb
UZC,United States Cellular Corporation,26.53,0,n/a,2015,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/uzc
X,United States Steel Corporation,11.07,1890128696,n/a,n/a,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/x
UTX,United Technologies Corporation,130.24,1.12E+11,n/a,n/a,Capital Goods,Aerospace,https://www.nasdaq.com/symbol/utx
UNH,UnitedHealth Group Incorporated,234,2.22E+11,n/a,n/a,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/unh
UTL,UNITIL Corporation,60.37,900809808,n/a,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/utl
UNVR,Univar Inc.,19.35,3262592296,n/a,2015,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/unvr
UVV,Universal Corporation,50.06,1250072739,n/a,n/a,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/uvv
UHT,Universal Health Realty Income Trust,96.69,1330119756,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/uht
UHS,"Universal Health Services, Inc.",144.58,12793719813,n/a,n/a,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/uhs
